intervallo,strategia,fee_%,rsi_window,rsi_window2,rsi_window3,ema_window,ema_window2,ema_window3,atr_window,atr_multiplier,kama_pow1,kama_pow2,rsi_buy_limit,rsi_sell_limit,num_cond,n_trade,rendimento_%,buy_hold_%,cagr_%,volatilita_%,sharpe,max_drawdown_%,buy_hold_drawdown_%,win_rate_%,profit_factor,trade_medio_%,trade_mediano_%,esposizione_%,durata_media_h,trade_per_anno,commissioni_%,secondi,griglia,stop_loss
5m,Trend Zones,0.1,12,24,36,100,50,200,5,1.6,2,30,,,,31208,-100.0,7945.300414257089,-99.89429391666589,55.974679550429116,-11.844352103766726,100.0,84.06747772141921,10.196103563188926,0.5103023169257913,-0.20805311008343624,-0.29892721562474056,53.15614093893566,1.4397590361445782,3236.421649545517,95.69096477936723,0.98,trend_zones,
5m,Trend Zones,0.1,12,24,36,50,50,200,5,1.6,2,30,,,,44902,-100.0,7945.300414257089,-99.99533153785332,55.551540023446655,-17.41601362124527,100.0,84.06747772141921,10.834706694579307,0.37688089402653613,-0.21150548187960228,-0.2889096178511932,52.574777687954736,0.989723917271688,4656.556168543092,80.13705742488996,1.4,trend_zones,
5m,Trend Zones,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,99657,-100.0,7945.300414257089,-99.99999997632675,52.95964785677095,-40.29242111018969,100.0,84.06747772141921,12.09548752220115,0.2952475976963604,-0.21302386758375244,-0.26686008644379844,51.45533055977286,0.4364403236434303,10334.916442218586,81.25169964676451,2.51,trend_zones,
5m,Close RSI Reverse,0.1,5,14,36,10,50,200,5,1.6,2,30,,,,123761,-100.0,7945.300414257089,-99.99999999981978,55.39703020817781,-46.71268954277042,100.0,84.06747772141921,13.085705513045303,0.332913249466453,-0.2093995830991461,-0.2612996426334967,50.62720586785496,0.34578205842982307,12834.61868012698,89.00527677101894,3.45,close_rsi_reverse,
5m,Close RSI Reverse,0.1,5,21,36,10,50,200,5,1.6,2,30,,,,119049,-100.0,7945.300414257089,-99.99999999951703,55.389845009906615,-45.068789891786615,100.0,84.06747772141921,12.820771279053163,0.3426573980871877,-0.20970147166933584,-0.26275518513900137,50.662795512352865,0.359720927237244,12345.961322633437,91.50851778810888,3.38,close_rsi_reverse,
5m,Close RSI Reverse,0.1,5,24,36,10,50,200,5,1.6,2,30,,,,117926,-100.0,7945.300414257089,-99.99999999940027,55.327317571504544,-44.75629103564966,100.0,84.06747772141921,12.730017129386226,0.33906905001815324,-0.20993419785061404,-0.263008369459131,50.66959796517933,0.36319528065623075,12229.500751227399,91.65630791906644,3.46,close_rsi_reverse,
5m,Close RSI Reverse,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,84257,-100.0,7945.300414257089,-99.99999906732221,55.22515050796698,-32.33283324117929,100.0,84.06747772141921,12.593612400156665,0.30890162661725185,-0.20990225976016647,-0.2740851731345749,50.66772482599523,0.5083089041068793,8737.861411361082,81.34988111939857,2.48,close_rsi_reverse,
5m,Green Candles,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,46561,-100.0,7945.300414257089,-99.9963382667726,51.47481284186461,-19.293563527840202,100.0,84.06747772141921,20.23796739760744,0.44934757671509573,-0.20858751082208712,-0.2580674813276219,50.354910582250525,0.914159203338989,4828.602551412741,91.84632751750847,1.42,green_candles,
15m,Close Buy/Sell Limits,0.1,12,24,36,10,50,200,5,2.5,2,30,40.0,85.0,2.0,38,13230.24569886658,7946.720664589823,66.09489573051764,64.8925481630705,1.105826823350564,83.75599937116293,84.01269501376568,63.1578947368421,3.539652785382685,28.353450808567843,4.771515381271258,83.14143496405048,1849.421052631579,3.940789026153978,283.34679804065814,0.2,close_buy_sell_limits,
15m,Close Buy/Sell Limits,0.1,12,24,36,10,50,200,5,2.5,2,30,30.0,85.0,2.0,33,9300.954667935173,7946.720664589823,60.18717683990846,63.67316103306982,1.057798352974124,85.30885380676169,84.01269501376568,63.63636363636363,3.4078182669202066,30.85146446294996,4.894757191215265,78.72161082241735,2016.4242424242423,3.4222641542916126,180.82428806958075,0.18,close_buy_sell_limits,
15m,Close Buy/Sell Limits,0.1,12,24,36,10,50,200,5,2.5,2,30,35.0,85.0,2.0,37,9073.297686260437,7946.720664589823,59.78045566544215,64.43759623129004,1.0490158995696226,83.56480806936054,84.01269501376568,62.16216216216216,3.50381811799888,27.37700079442383,4.6482735713272785,81.6028960732063,1864.2567567567569,3.8370840517815052,193.97939933305227,0.18,close_buy_sell_limits,
15m,Close Buy/Sell Limits,0.1,12,24,36,10,50,200,5,1.6,2,30,25.0,75.0,1.0,2802,-98.18044567093163,7946.720664589823,-33.99912126581999,47.15956240349015,-0.6384998443990397,99.48393376275358,84.01269501376568,60.77801570306923,0.9470233207449584,-0.10468380962124574,0.297247948785212,47.95438211485509,14.466452533904354,290.58133819166966,305.37665491949303,0.24,close_buy_sell_limits,
15m,Close ATR,0.1,12,24,36,10,50,200,14,4.0,2,30,,,,57,8777.74356777386,7946.720664589823,59.23871738326232,45.22624579285491,1.2538377990588878,63.17054302704297,84.01269501376568,70.17543859649122,2.3313821291688286,13.734430562151722,2.721357875907299,43.86994880409804,650.5701754385965,5.911183539230968,533.8080859208957,0.11,close_atr,99.0
15m,Close ATR,0.1,12,24,36,10,50,200,20,4.0,2,30,,,,119,1223.308878453813,7946.720664589823,30.713922935791025,44.711514868075206,0.8221535208623109,63.45166492344296,84.01269501376568,57.98319327731093,1.4042696097013272,4.280811210125239,1.0300215182934238,43.76998222487748,310.9075630252101,12.3408919503243,243.56423635243115,0.1,close_atr,99.0
15m,Close ATR,0.1,12,24,36,50,50,200,5,4.0,2,30,,,,460,1147.3057668428526,7946.720664589823,29.9145653473635,40.037758965228534,0.8548919997927114,67.91252736230209,84.01269501376568,64.13043478260869,1.1328429904850954,0.6974031308753992,1.0422188256132805,38.874577434171414,71.43478260869566,47.704288211337634,1167.4823181814209,0.11,close_atr,99.0
15m,Close ATR,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,2735,-97.57743843800256,7946.720664589823,-32.01059166323703,47.07602913448831,-0.5775910669247514,99.42743209137555,84.01269501376568,60.6581352833638,0.9540921668644566,-0.09692862480243321,0.29383439283390017,47.71600027209838,14.747166361974406,283.63310490871396,346.9988110150211,0.16,close_atr,99.0
15m,ATR Bands,0.1,12,24,36,10,50,200,5,2.5,2,30,,,,1363,20019.511172693736,7946.720664589823,73.3391194320329,49.56703379853426,1.3621572946576257,63.70860057568485,84.01269501376568,67.57153338224505,1.1820634374937495,0.46016297847082477,0.7742111905069688,49.670080712661154,30.80355832721937,141.34988006968086,27560.171339384753,0.12,atr_bands,99.0
15m,ATR Bands,0.1,12,24,36,10,50,200,7,4.0,2,30,,,,42,7586.862728501233,7946.720664589823,56.87782688584721,52.05613031551505,1.1245256864892432,62.831357774014805,84.01269501376568,57.14285714285714,1.9476638660057874,21.99299857561214,3.709091435229107,58.03059923753301,1167.9107142857144,4.355608923643871,354.9211011833946,0.12,atr_bands,99.0
15m,ATR Bands,0.1,12,24,36,10,50,200,5,2.0,2,30,,,,2927,7305.612279887039,7946.720664589823,56.27257651872901,49.21359679898518,1.1567948348652393,60.67298384898548,84.01269501376568,66.79193713700035,1.0574751723731088,0.1834764032553422,0.4850395971986275,50.30892039052033,14.52861291424667,303.5444599882288,40362.37692322548,0.15,atr_bands,99.0
15m,ATR Bands,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,4762,1330.6222987052602,7946.720664589823,31.77520165102421,48.37536670725161,0.8129501025590021,88.93280095300679,84.01269501376568,65.83368332633347,1.011898725256862,0.07887736150709099,0.3460881075726694,50.24414914540405,8.91862662746745,493.84308796171695,39420.77650756127,0.18,atr_bands,99.0
15m,Supertrend,0.1,12,24,36,20,50,200,14,3.0,2,30,,,,271,354.123556414574,7946.720664589823,16.990936097101894,24.52337175573481,0.7549452954908557,54.959225551467824,84.01269501376568,45.018450184501845,1.1697335191711322,0.6704092930868669,-0.89532465867589,10.022980482856324,31.262915129151292,28.104048054940215,234.3239842226128,0.13,supertrend,
15m,Supertrend,0.1,12,24,36,50,50,200,20,4.0,2,30,,,,1048,282.3189858082178,7946.720664589823,14.921281298056034,44.79279725514306,0.5268512521532329,71.98593493951373,84.01269501376568,40.26717557251908,1.02727911470804,0.21678931726330106,-0.9853772759804582,46.804766453818694,37.751192748091604,108.68281314235182,1264.1048933231368,0.17,supertrend,
15m,Supertrend,0.1,12,24,36,10,50,200,7,3.0,2,30,,,,255,267.7510298415324,7946.720664589823,14.459212209406092,24.210833277803378,0.6747509504848263,34.97842751632145,84.01269501376568,46.666666666666664,1.2792756936384426,0.6115666215603244,-0.4659656114643296,14.779378491805994,48.991176470588236,26.444768464980644,148.077515201352,0.13,supertrend,
15m,Supertrend,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,853,-91.5603510107382,7946.720664589823,-22.615407888680117,26.527011357630613,-0.8357679394458731,92.15526923866804,84.01269501376568,36.107854630715124,0.7968914758575683,-0.2528589412607518,-0.7905909707946756,10.084794136871402,9.993552168815944,88.46034313971957,74.38348120392044,0.14,supertrend,
15m,TP/SL with ATR,0.1,12,24,36,10,50,200,7,3.0,2,30,,,,277,120.3731471875924,7946.720664589823,8.53936126058501,20.836402167870414,0.4933201012733813,35.208859764163826,84.01269501376568,55.95667870036101,1.1706297499446696,0.3522131983706045,0.7368813737626487,10.93953796511817,33.3826714801444,28.726277901175052,119.03389635797434,0.09,tp_sl_atr,
15m,TP/SL with ATR,0.1,12,24,36,10,50,200,30,4.0,2,30,,,,323,91.2265260970571,7946.720664589823,6.954224273461085,25.257075433679514,0.38877434197975685,45.56678734522593,84.01269501376568,54.179566563467496,1.0874677468447063,0.288826177374384,1.025688974269562,18.132103764126196,47.45123839009288,33.496706722308815,140.25208298240503,0.09,tp_sl_atr,
15m,TP/SL with ATR,0.1,12,24,36,20,50,200,14,4.0,2,30,,,,478,86.66938575399763,7946.720664589823,6.687030861089305,32.31576231125278,0.3596725362864877,43.64685000013736,84.01269501376568,53.34728033472803,1.057156258007862,0.22990529806777985,0.9640656891498718,29.181664118209,51.604079497907954,49.57097775004215,173.06190836694327,0.09,tp_sl_atr,
15m,TP/SL with ATR,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,3781,-99.92601044020614,7946.720664589823,-52.650281536758015,45.83853084059049,-1.4000805605535618,99.94003615151176,84.01269501376568,50.35704839989421,0.8846801751461124,-0.16424833463794958,0.03510127115604158,54.84616089887109,12.261438772811426,392.10850810232085,134.8306740031423,0.15,tp_sl_atr,
15m,Close Bullish EMA,0.1,24,24,36,12,26,50,5,1.6,2,30,45.0,80.0,,134,3392.433839527313,7946.720664589823,44.553985180065325,67.40790270629266,0.8847140025204508,83.02797977537062,84.01269501376568,61.940298507462686,1.2857216686268345,4.237922604878938,3.2722772007534573,97.39051737141133,614.3470149253732,13.896466565911398,405.13378298188275,1.18,close_bullish_ema,
15m,Close Bullish EMA,0.1,24,24,36,12,26,50,5,1.6,2,30,40.0,80.0,,134,3392.433839527313,7946.720664589823,44.553985180065325,67.40790270629266,0.8847140025204508,83.02797977537062,84.01269501376568,61.940298507462686,1.2857216686268345,4.237922604878938,3.2722772007534573,97.39051737141133,614.3470149253732,13.896466565911398,405.13378298188275,1.14,close_bullish_ema,
15m,Close Bullish EMA,0.1,24,24,36,12,26,50,5,1.6,2,30,50.0,80.0,,134,3373.7495567053616,7946.720664589823,44.47359158884863,67.40807789604622,0.8838873951203515,83.11877892590796,84.01269501376568,61.940298507462686,1.2855529733164806,4.233501470277067,3.2722772007534457,97.38755978031013,614.3283582089551,13.896466565911398,403.1302708660605,1.17,close_bullish_ema,
15m,Close Bullish EMA,0.1,12,24,36,10,50,200,5,1.6,2,30,25.0,75.0,,1109,-53.16722488790444,7946.720664589823,-7.565438546320424,47.014269590604364,0.07133542112799852,82.40443319969059,84.01269501376568,66.726780883679,0.9671736199097577,0.00936962916043807,0.8765323049670343,55.5151680059625,42.31379621280433,115.00881657907269,230.1330090254161,1.25,close_bullish_ema,
15m,Close EMA Crossover,0.1,12,24,36,50,100,200,5,1.6,2,30,,,,491,2833.903445391059,7946.720664589823,41.96504709931992,47.35818480461757,0.9733775266502814,53.97896266132087,84.01269501376568,35.437881873727086,1.1932899087035755,0.90694084308597,-0.9266383751249185,51.077598317722185,87.93279022403259,50.9191424168843,1921.5725812954024,0.5,close_ema_crossover,
15m,Close EMA Crossover,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,739,1441.0983339843256,7946.720664589823,32.795670506783516,48.84071129105179,0.8203207830328211,83.62734874962463,84.01269501376568,29.36400541271989,1.0413999917548757,0.5702762736517623,-0.9648394350306608,54.22358797206851,62.02198917456021,76.63797606125763,4240.487015349468,0.5,close_ema_crossover,
15m,Close EMA Crossover,0.1,12,24,36,20,50,100,5,1.6,2,30,,,,1059,475.63821011099765,7946.720664589823,19.90334424528484,49.86533998858455,0.6087278490082916,83.12329784485544,84.01269501376568,30.97261567516525,1.0277375735722127,0.28261736351675737,-0.7702554416052041,52.88320768500472,42.21081208687441,109.82356786044903,2496.4041813472704,0.51,close_ema_crossover,
15m,Trend Zones,0.1,12,24,36,200,50,200,5,1.6,2,30,,,,6566,-99.978803335917,7946.720664589823,-58.40743853944195,52.45998583918522,-1.4114459552888872,99.99195138651348,84.01269501376568,11.6052391105696,0.899595051608503,-0.11025717220542647,-0.3710796854431118,53.8595085075108,6.933673469387755,680.9268617296584,309.66317317618484,0.19,trend_zones,
15m,Trend Zones,0.1,12,24,36,100,50,200,5,1.6,2,30,,,,10299,-99.99999811168017,7946.720664589823,-84.18786137447962,53.1663371592737,-3.1965889856722987,99.99999855254883,84.01269501376568,11.972036120011651,0.8120098849029486,-0.16163311204701766,-0.3543046213583109,53.52530071307522,4.3930478687251195,1068.0575310621007,174.95697496859376,0.26,trend_zones,
15m,Trend Zones,0.1,12,24,36,50,50,200,5,1.6,2,30,,,,15323,-99.99999999998391,7946.720664589823,-95.28758516718274,52.62079493584246,-5.524038385310417,99.99999999998762,84.01269501376568,12.712915225478039,0.7223149689179723,-0.18482447169178726,-0.3409117632596504,52.94590861635016,2.9207237486131956,1589.0713223094056,132.43829637784074,0.34,trend_zones,
15m,Trend Zones,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,34803,-100.0,7946.720664589823,-99.94408217146093,51.24724959742865,-14.201010167226762,100.0,84.01269501376568,15.455564175502111,0.4929994319179732,-0.20419087342848133,-0.3043349527877773,52.00095825951679,1.2629802028560757,3609.2442230851816,97.52890940629162,0.84,trend_zones,
15m,Close RSI Reverse,0.1,5,14,36,10,50,200,5,1.6,2,30,,,,41314,-100.0,7946.720664589823,-99.98213322028577,49.282649340152986,-17.044034792909123,100.0,84.01269501376568,17.507382485356054,0.4223303688381193,-0.19837338236395843,-0.29673570002512617,50.763502142774755,1.0386188701166674,4284.4673112243545,83.98161122133615,1.18,close_rsi_reverse,
15m,Close RSI Reverse,0.1,5,21,36,10,50,200,5,1.6,2,30,,,,39707,-100.0,7946.720664589823,-99.9767938531169,49.41397765021961,-16.481244826631592,100.0,84.01269501376568,17.044853552270382,0.424854933879211,-0.20011725832715016,-0.29872174353544906,50.768234288536675,1.0807540232200872,4117.8134174077895,88.61884808665626,1.32,close_rsi_reverse,
15m,Close RSI Reverse,0.1,5,24,36,10,50,200,5,1.6,2,30,,,,39291,-100.0,7946.720664589823,-99.97520702714225,49.48205041664486,-16.32729577616386,100.0,84.01269501376568,16.912269985492863,0.4220024625700767,-0.20063384164671946,-0.2989332515538451,50.78893742624507,1.092642080883663,4074.672148068841,88.50358099420822,1.08,close_rsi_reverse,
15m,Close RSI Reverse,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,27537,-100.0,7946.720664589823,-99.71999595340758,49.52955569616951,-11.519729359758655,100.0,84.01269501376568,16.083814504121726,0.4499706293959868,-0.20164594818812867,-0.31849055467144693,50.6931114745662,1.5560881722772997,2855.7238792947924,82.55481494374348,0.86,close_rsi_reverse,
15m,Green Candles,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,14069,-99.99999999994658,7946.720664589823,-94.66305364951114,49.58941984292603,-5.633813391643108,99.99999999995727,84.01269501376568,27.159002061269454,0.7188875484463031,-0.19279433168523008,-0.2927137316214789,51.116934279368145,3.0711671049825857,1459.0252844463243,113.92114070784119,0.34,green_candles,
30m,Close Buy/Sell Limits,0.1,12,24,36,10,50,200,5,2.5,2,30,40.0,85.0,2.0,10,843.4021897595569,7945.300414257089,26.206352086332487,59.38488228716024,0.689032936757906,94.70813853717722,83.98888571995626,50.0,2.102116800321533,83.30352368921292,0.9345750451573065,62.13444065871664,5252.1,1.037052810902896,12.722179173958706,0.1,close_buy_sell_limits,
30m,Close Buy/Sell Limits,0.1,12,24,36,10,50,200,5,2.5,2,30,30.0,85.0,2.0,10,679.7919649778844,7945.300414257089,23.737947417307392,59.09624238623567,0.6561005127321187,94.76028179922716,83.98888571995626,40.0,1.8289623542944229,80.64166401018215,-5.548739485210549,61.10046375165625,5164.7,1.037052810902896,11.5468366731354,0.09,close_buy_sell_limits,
30m,Close Buy/Sell Limits,0.1,12,24,36,10,50,200,5,2.5,2,30,35.0,85.0,2.0,10,812.1213848834202,7945.300414257089,25.765791591696562,59.3371758125384,0.6832181911500036,94.68699858702517,83.98888571995626,50.0,2.0759935195228127,82.09341096522003,0.9345750451573123,61.91262067007383,5233.35,1.037052810902896,12.46700222469924,0.1,close_buy_sell_limits,
30m,Close Buy/Sell Limits,0.1,12,24,36,10,50,200,5,1.6,2,30,25.0,75.0,1.0,1344,-79.78696858082385,7945.300414257089,-15.27914803427397,48.02472988506486,-0.09950621802255138,87.58220982894666,83.98888571995626,64.0625,0.9230522598565118,-0.046432560399720435,0.6063821830440475,46.627153132689756,29.325148809523807,139.37989778534924,142.35734110842645,0.12,close_buy_sell_limits,
30m,Close ATR,0.1,12,24,36,10,50,200,14,4.0,2,30,,,,23,1123.8543955433272,7945.300414257089,29.659194629204055,47.32009096979552,0.7848005087589085,81.7444160105126,83.98888571995626,52.17391304347826,2.791446106975368,32.97772044261206,1.7591056318037208,36.199247586598524,1330.3695652173913,2.385221465076661,31.112328534672713,0.05,close_atr,99.0
30m,Close ATR,0.1,12,24,36,10,50,200,20,4.0,2,30,,,,59,330.32439488300633,7945.300414257089,16.339713210663675,45.11710613436908,0.5611621688094846,67.63071470616104,83.98888571995626,54.23728813559322,1.2361315165427635,5.156432315259333,1.6680885997191368,44.14336077985993,632.4322033898304,6.118611584327088,54.99793125662835,0.05,close_atr,99.0
30m,Close ATR,0.1,12,24,36,50,50,200,5,4.0,2,30,,,,215,138.231597142055,7945.300414257089,9.420028822884174,39.189627727946906,0.4262585415677658,58.06887969941555,83.98888571995626,60.93023255813953,1.1635993624679715,0.6097711573677087,1.3118072053043524,35.170002839295854,138.27209302325582,22.296635434412266,85.92366067473328,0.05,close_atr,99.0
30m,Close ATR,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,1282,-82.86457391247203,7945.300414257089,-16.718055617010428,47.92763058940586,-0.136454621056792,89.44399775918733,83.98888571995626,63.80655226209049,0.9199455764936848,-0.0607325140136646,0.6028735707271322,46.47749858035207,30.644695787831516,132.9501703577513,136.75460329725763,0.08,close_atr,99.0
30m,ATR Bands,0.1,12,24,36,10,50,200,5,2.5,2,30,,,,627,9142.950780993955,7945.300414257089,59.90606825102347,50.46545233680892,1.184150661759547,77.16129949387886,83.98888571995626,65.70972886762361,1.2529419400714923,0.8887248453078722,1.1821981956211065,47.98350842324437,64.68819776714514,65.02321124361158,5931.057008207309,0.07,atr_bands,99.0
30m,ATR Bands,0.1,12,24,36,10,50,200,7,4.0,2,30,,,,14,8174.389771876824,7945.300414257089,58.08088125919792,59.27748631075125,1.068848622513347,69.58006654078237,83.98888571995626,78.57142857142857,3.4069025109357574,56.10994851887549,20.67774166458499,71.51003217868636,4317.571428571428,1.4518739352640546,70.51039918823119,0.06,atr_bands,99.0
30m,ATR Bands,0.1,12,24,36,10,50,200,5,2.0,2,30,,,,1436,3284.0923303945074,7945.300414257089,44.082499418862994,50.39271199010052,0.9786990133481166,71.08978614347149,83.98888571995626,68.17548746518106,1.1420555611922651,0.3142556236846132,0.8472003055979106,49.75097009275033,29.28516713091922,148.9207836456559,5195.517305614301,0.08,atr_bands,99.0
30m,ATR Bands,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,2345,2305.438789105162,7945.300414257089,39.07118145850686,49.74954215514774,0.9159387306627832,59.36110391185683,83.98888571995626,67.9317697228145,1.0758787279167807,0.18031702735691382,0.6042411956260602,50.08754495551769,18.054584221748403,243.18888415672913,8035.395289284606,0.1,atr_bands,99.0
30m,Supertrend,0.1,12,24,36,20,50,200,14,3.0,2,30,,,,696,344.0962210395492,7945.300414257089,16.72040675217319,41.90727008473488,0.573226059728075,61.92004850730647,83.98888571995626,42.81609195402299,1.048661654024608,0.33621715598818575,-0.9894586264160405,41.57084043157297,50.48706896551724,72.17887563884157,752.8220180629747,0.09,supertrend,
30m,Supertrend,0.1,12,24,36,50,50,200,20,4.0,2,30,,,,532,1774.1128895802412,7945.300414257089,35.51758097320976,45.147384773669415,0.8970715000255839,58.29146441946791,83.98888571995626,42.29323308270676,1.1252033336773868,0.7238267264587034,-1.0367020250567287,47.942693545334095,76.17481203007519,55.17120954003408,1531.4326693264675,0.09,supertrend,
30m,Supertrend,0.1,12,24,36,10,50,200,7,3.0,2,30,,,,100,56.0457089262401,7945.300414257089,4.722797557766389,18.187241507833924,0.3425440386547423,45.33331151858193,83.98888571995626,42.0,1.1537357415662648,0.6492222261381084,-1.5243171145435062,8.70362483437441,73.57,10.370528109028962,33.03796300325885,0.07,supertrend,
30m,Supertrend,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,1939,-97.03109040970935,7945.300414257089,-30.56151455002789,42.616947312175,-0.6461643683364418,99.43009684046761,83.98888571995626,37.90613718411552,0.950907250868314,-0.13875804413285922,-0.8361206854557955,43.56781184932803,18.9927797833935,201.08454003407155,243.4169370679428,0.12,supertrend,
30m,TP/SL with ATR,0.1,12,24,36,10,50,200,7,3.0,2,30,,,,101,44.02508745154079,7945.300414257089,3.8558280234487485,15.09534847533886,0.3237774731500786,35.77439174893807,83.98888571995626,52.475247524752476,1.1550747238012644,0.4736494183364804,0.6759416036564672,6.5989967821313655,55.227722772277225,10.47423339011925,31.847407769116455,0.04,tp_sl_atr,
30m,TP/SL with ATR,0.1,12,24,36,10,50,200,30,4.0,2,30,,,,154,129.54192548426514,7945.300414257089,8.999196689153454,21.215486458549453,0.5114635086813296,52.36299284624428,83.98888571995626,61.68831168831169,1.262019184952303,0.686483513897004,2.299065207781104,14.789182282793867,81.17532467532467,15.9706132879046,51.94310478046308,0.05,tp_sl_atr,
30m,TP/SL with ATR,0.1,12,24,36,20,50,200,14,4.0,2,30,,,,209,296.70499500467486,7945.300414257089,15.362393434487709,26.988204487381406,0.6598387770833143,32.870896234968406,83.98888571995626,59.33014354066985,1.251399497090026,0.8320664173053284,2.4321492901550372,25.18277967064168,101.84928229665071,21.674403747870528,111.40104852878285,0.05,tp_sl_atr,
30m,TP/SL with ATR,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,1921,-96.07552765208341,7945.300414257089,-28.522773621676333,45.510400655923064,-0.5121840592941993,99.14128038290659,83.98888571995626,51.11920874544508,0.9637376012783416,-0.1191456933917838,0.3573083582434589,53.366340147643385,23.48230088495575,199.21784497444634,313.87970346130857,0.09,tp_sl_atr,
30m,Close Bullish EMA,0.1,24,24,36,12,26,50,5,1.6,2,30,45.0,80.0,,72,2837.6303866502444,7945.300414257089,41.983885651823094,67.72426194319661,0.8568639739654101,85.54218516889591,83.98888571995626,62.5,1.4271978668035865,8.367575561185657,5.174926491522584,97.61972364187015,1146.0555555555557,7.466780238500852,183.69052704717848,0.57,close_bullish_ema,
30m,Close Bullish EMA,0.1,24,24,36,12,26,50,5,1.6,2,30,40.0,80.0,,72,2837.6303866502444,7945.300414257089,41.983885651823094,67.72426194319661,0.8568639739654101,85.54218516889591,83.98888571995626,62.5,1.4271978668035865,8.367575561185657,5.174926491522584,97.61972364187015,1146.0555555555557,7.466780238500852,183.69052704717848,0.58,close_bullish_ema,
30m,Close Bullish EMA,0.1,24,24,36,12,26,50,5,1.6,2,30,50.0,80.0,,72,2837.6303866502444,7945.300414257089,41.983885651823094,67.72426194319661,0.8568639739654101,85.54218516889591,83.98888571995626,62.5,1.4271978668035865,8.367575561185657,5.174926491522584,97.61972364187015,1146.0555555555557,7.466780238500852,183.69052704717848,0.57,close_bullish_ema,
30m,Close Bullish EMA,0.1,12,24,36,10,50,200,5,1.6,2,30,25.0,75.0,,585,82.69682873055322,7945.300414257089,6.449319103939999,48.508678681908464,0.3740357445887831,76.7964151517253,83.98888571995626,68.2051282051282,1.0331461627786187,0.2514243964088451,1.3245159103874593,53.7673906871096,77.6897435897436,60.66758943781942,272.80519344118807,0.62,close_bullish_ema,
30m,Close EMA Crossover,0.1,12,24,36,50,100,200,5,1.6,2,30,,,,248,3985.865473641075,7945.300414257089,46.92600387345254,46.8530992091648,1.0524606308857583,67.78096333351343,83.98888571995626,33.87096774193548,1.1670115566341646,2.2570569969102507,-1.3266485097532594,54.09036059057354,184.3608870967742,25.718909710391824,2065.6956864345707,0.27,close_ema_crossover,
30m,Close EMA Crossover,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,371,5789.871974182214,7945.300414257089,52.60519748390524,47.445847874119046,1.1254288938003016,61.064740292437406,83.98888571995626,32.88409703504043,1.244838463545753,1.5337303602713208,-1.3408141744293394,51.86802006435737,118.17520215633424,38.47465928449745,2545.257968473823,0.26,close_ema_crossover,
30m,Close EMA Crossover,0.1,12,24,36,20,50,100,5,1.6,2,30,,,,514,3730.4209024008537,7945.300414257089,45.94560566657595,47.3081827037249,1.032475838798348,52.546460846722674,83.98888571995626,34.24124513618677,1.1535816707580586,0.9226615900167372,-1.0118763972001878,52.160822449365895,85.77918287937743,53.30451448040886,3265.6171964295586,0.26,close_ema_crossover,
30m,Trend Zones,0.1,12,24,36,200,50,200,5,1.6,2,30,,,,2956,-41.60088081788131,7945.300414257089,-5.425272342104648,49.85059416172051,0.13398778829199293,91.97880553047604,83.98888571995626,13.227334235453315,0.9906347545390896,0.03210162229957945,-0.44818568811029724,53.986253075903846,15.437584573748307,306.5528109028961,1372.6679392238188,0.09,trend_zones,
30m,Trend Zones,0.1,12,24,36,100,50,200,5,1.6,2,30,,,,4690,-99.08521816134883,7945.300414257089,-38.542079431224906,51.235261075190195,-0.6974664753051192,99.7789932525434,83.98888571995626,13.773987206823026,0.9395222657532887,-0.07423997585167093,-0.4185930358087783,54.49259416997918,9.821215351812366,486.37776831345826,472.6824335959028,0.25,trend_zones,
30m,Trend Zones,0.1,12,24,36,50,50,200,5,1.6,2,30,,,,7223,-99.99799681033222,7945.300414257089,-67.4340488725329,51.696050903308354,-1.912003418574634,99.99901447900135,83.98888571995626,14.619964003876508,0.8820609849894503,-0.13387797984822103,-0.3999967402098069,53.889835320840426,6.306520836217638,749.0632453151619,241.79275483854238,0.29,trend_zones,
30m,Trend Zones,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,17575,-99.99999999999999,7945.300414257089,-97.7313786177862,50.677605908718284,-7.180424572583981,99.99999999999999,83.98888571995626,16.92176386913229,0.6118675692003811,-0.20158538803804732,-0.347550647111095,52.634038425137234,2.531465149359886,1822.62031516184,99.03068649366531,0.47,trend_zones,
